Distance,TurningPenalty
929.6572456719963,46.18555854467468
929.6572456719963,46.18555854467468
1303.7814493421622,49.86929010423914
929.6572456719963,46.18555854467468
1595.9774338249156,47.3380586647995
2044.8504887648207,43.52634902225768
992.4768812710763,43.65006915336384
929.6572456719963,46.18555854467468
929.6572456719963,46.18555854467468
929.6572456719963,46.18555854467468
929.6572456719963,46.18555854467468
929.6572456719963,46.18555854467468
929.6572456719963,46.18555854467468
1445.7654613130335,51.860038912153016
1087.9145810650161,43.28858640910497
929.6572456719963,46.18555854467468
1585.9419848219775,37.570958851297334
929.6572456719963,46.18555854467468
936.2530132215795,45.54213907921431
929.6572456719963,46.18555854467468
936.2530132215795,45.54213907921431
929.6572456719963,46.18555854467468
929.6572456719963,46.18555854467468
1647.2212847999804,51.99526806132459
929.6572456719963,46.18555854467468
1654.4897374839818,57.993887077896375
1346.92247914324,58.626109272908856
929.6572456719963,46.18555854467468
936.2530132215795,45.54213907921431
929.6572456719963,46.18555854467468
1391.933322282431,56.94843116971588
1222.767822974976,56.34770671178975
1657.6384519492892,55.38180776516323
1660.20240642661,51.47674177639848
1005.3752716918912,46.65439865999982
1449.7505520868194,44.961781836352095
1078.299659330488,44.44030121200798
1420.5675882456098,54.74048335800347
1403.7608109414523,40.46823808629227
929.6572456719963,46.18555854467468
929.6572456719963,46.18555854467468
936.2530132215795,45.54213907921431
1298.6995934789763,44.56497533186251
929.6572456719963,46.18555854467468
1348.2513368497507,51.490902045905415
1213.9749424879371,53.58984806503833
929.6572456719963,46.18555854467468
929.6572456719963,46.18555854467468
1649.5697170120236,52.389722398476415
1503.7930323817272,47.208784705793484
929.6572456719963,46.18555854467468
929.6572456719963,46.18555854467468
1737.2343980671772,44.66650165522723
936.2530132215795,45.54213907921431
1768.3665264610772,51.75036024156156
1992.8271898813005,48.78458346344407
929.6572456719963,46.18555854467468
1847.5992108286737,51.24803863057353
1660.9380690784365,48.1139799991708
1380.0286697876654,53.622788756568426
929.6572456719963,46.18555854467468
929.6572456719963,46.18555854467468
929.6572456719963,46.18555854467468
1565.7779487447322,50.6289626295956
929.6572456719963,46.18555854467468
1808.283785630512,50.889499056459826
929.6572456719963,46.18555854467468
929.6572456719963,46.18555854467468
1879.3878068381155,53.06135147808285
929.6572456719963,46.18555854467468
929.6572456719963,46.18555854467468
936.2530132215795,45.54213907921431
929.6572456719963,46.18555854467468
1764.5529816684268,48.00100616675244
929.6572456719963,46.18555854467468
1435.9699088369675,60.9473808513868
940.4788170400535,51.935699942941525
1174.4966606532441,43.476173669326776
1432.8246397324933,49.731291345705024
929.6572456719963,46.18555854467468
1460.308699946622,45.20539591009347
929.6572456719963,46.18555854467468
929.6572456719963,46.18555854467468
929.6572456719963,46.18555854467468
929.6572456719963,46.18555854467468
929.6572456719963,46.18555854467468
929.6572456719963,46.18555854467468
929.6572456719963,46.18555854467468
1676.45573810534,47.54676075692597
