Cluster,Trees,Distance,Turning,Elevation
1,80,201883.9522805653,203.7986985173383,27.989743345986152
2,75,114506.22210997355,164.75018649454472,27.258010077760602
3,80,182617.61720292846,195.917824916093,26.764978033778263
4,79,157042.93183495718,188.7459332269521,27.03222808298002
5,80,162659.4832238463,202.81980177804942,27.213822079080614
6,15,50721.54218366526,37.423523778476245,26.547088745098947
7,80,182539.63539934062,195.8595616810883,26.67558232529403
8,22,87377.60335211674,54.02334034932121,26.349891608572996
9,77,183822.43888237842,200.39673493717171,26.791773071336777
10,80,139719.56522765037,179.11013352641274,27.303286484213217
11,7,31181.188514460693,18.74469511838497,26.6459998958603
12,68,191508.28674784774,161.9078870023898,27.077644975206518
13,69,123262.97041180162,166.97078024512967,26.903120666043677
14,80,197525.01880466554,206.3425320637846,27.900476007656792
15,78,171550.87076506088,184.8831954592931,27.369066254220016
16,80,143655.63293044412,197.23124622731407,27.54683436380393
