Cluster,Trees,Distance,Turning,Elevation
1,66,186509.54459010248,167.59955562990578,28.00165034237023
2,70,109242.88339619867,169.5378061315488,27.24742602331895
3,71,155808.4409301466,176.92973167258145,26.919566232171626
4,76,146549.53042074246,175.4050855085382,27.133487920070124
5,80,156960.1234819878,198.56436740585406,27.202607404047036
6,9,42683.82398292207,18.731922844568235,26.538172642090736
7,75,170352.58999396974,174.5967603795229,26.588054408029464
8,80,188350.49089132826,193.09634448122924,26.747652657059575
9,80,136856.8238841698,181.19398159498124,27.295925837920336
10,68,195200.10992925693,153.08160326554392,27.01902699261957
11,71,142946.8341083305,168.17654235482226,26.905403889245342
12,80,198683.91229681132,175.90940376748142,27.835725679400678
13,74,158191.32204014575,181.38384320509707,27.177245740124377
14,80,138131.57272575013,179.7842414986835,27.475573298068092
15,74,176623.98622615047,172.50252053797897,26.553154935561984
