Cluster,Trees,Distance,Turning,Elevation
1,74,1322.4387987801533,65.12439985211188,0.5942395146539621
2,58,1022.4038581370405,43.02058404145822,0.6021218178854149
3,54,962.045599549696,44.01182688703132,0.4412891411724722
4,71,1256.5309224088392,58.90935144246411,0.6627034748055447
5,54,947.0438962998078,45.26634275941621,0.5868872423828257
6,61,1103.7573585110658,58.87273841789468,0.5316726721120375
7,58,1035.0293236397038,51.468938860226714,0.484367122769509
8,45,860.8983423967816,38.84225689416292,0.6358257113404449
9,50,905.7149588485605,43.11088563358261,0.5314178888093579
10,58,1023.5175869578549,49.406404686607715,0.6446030397184632
11,66,1179.4856469763658,63.821356280591274,0.886110489833829
12,55,997.2698141419004,50.093357188908755,0.4653331717729916
13,65,1172.519793849538,54.55210128668919,0.7036428650369171
14,51,910.7603162842498,40.99678055759955,0.41552934813100606
15,59,1053.3724279624316,46.25022459093057,0.4716904758933964
16,55,1017.0285800140088,46.22682472023601,0.7980092824351299
17,60,1059.9746329522,44.22985698726934,0.6827092103732131
18,72,1273.651395257251,63.90550234680365,0.6785119111067637
19,57,1006.4419614555596,41.057836015101685,0.5529809436561024
20,77,1383.1185078325739,70.33920459993905,0.4844865212874634
