Cluster,Trees,Distance,Turning,Elevation
1,66,1254.2559264576391,111.44632810046062,0.35805056610751684
2,67,1440.6611528574663,100.22945956036575,0.36249805978748917
3,72,1425.8267326319215,121.70543883881497,0.41849817231668496
4,75,1426.9671665640533,131.7233560793626,0.4627636258757484
5,64,1287.0149267495756,102.39515733220067,0.34675217390967283
6,74,1536.7583803487878,116.98709600742545,0.39211245620237634
7,61,1224.1786479234318,93.7247159979744,0.3061333043036125
8,57,1146.6230112563094,87.23750313973497,0.5200356097234984
9,67,1390.3864167284507,108.10775664019009,0.9839134532439306
10,56,1079.2915069473354,85.93394874093781,0.6734052534794976
11,73,1470.6845909893327,120.77372350511875,0.31865176923472305
12,72,1426.843812242765,117.03191857389214,0.376029542220385
13,79,1542.8798841697424,136.0005249542538,0.43266797135680335
14,68,1290.0148461187382,113.63207849062239,0.3023919805009392
15,78,1561.3114738004263,124.7057149822176,0.4451763535701456
