Cluster,Trees,Distance,Turning,Elevation
1,66,180720.02160484443,157.71994753539244,33.89540462481442
2,70,109173.33373918472,173.13573442202846,33.19007599385393
3,71,168601.70684881555,155.54645626582706,32.95241807483338
4,76,145771.39889684148,182.48854911527113,33.177204924643746
5,80,151183.92546316143,206.6034112156366,33.112816944448944
6,9,42683.82928427815,18.73192267664387,32.538172642090736
7,75,167206.24401017392,182.21352335256483,32.578520461132534
8,80,189902.40656689205,194.52412191176668,32.71103038810639
9,80,143575.41649942956,175.84538753278824,33.415265392932305
10,68,187029.34028745667,168.55455830769117,32.81539656724109
11,71,148237.32622919712,165.07012289796532,33.01020140163343
12,80,200503.53633218014,203.0360628292988,33.88440854388175
13,74,155789.32694855632,194.55234065743107,33.195362096844576
14,80,141488.6685254467,181.61292342730613,33.4074279259898
15,74,179388.85672102548,166.52306535363442,32.566834550287844
