Cluster,Trees,Distance,Turning,Elevation
1,60,1189.6604128210718,95.37295772961485,0.2965073057929235
2,75,1444.1956995869864,132.04975766358623,0.42764945184624636
3,65,1237.9557363895285,112.43780236259123,0.309761058861028
4,68,1370.06253965238,106.24534744075298,0.3663699479021343
5,67,1342.3142189247362,110.33551325620566,0.34993812058910834
6,63,1215.3396839384616,104.79143760738506,0.24791127740819086
7,61,1174.3250465067968,104.31647938317258,0.33885093293750046
8,72,1443.127846032255,121.31700363050518,0.39940800937226406
9,62,1193.0798626764022,106.28097783233154,0.28724575600667457
10,60,1152.537100608727,103.5349311890443,0.4935095442130013
11,69,1358.3627199762768,115.28668485467004,1.0050782874371897
12,59,1132.3255737804352,95.16386876034306,0.812948408131474
13,79,1681.9744861772642,129.57595927577293,0.3857241093702477
14,64,1360.8423481013194,97.99217501674067,0.2502843248382831
15,67,1332.207366912114,111.53714596045579,0.34860107815027064
16,67,1364.5407538774377,111.3451910688924,0.37338586304637467
