Cluster,Trees,Distance,Turning,Elevation
1,66,188821.51559071033,156.8298827371656,28.080617309799358
2,70,107987.80695948207,168.97211818365383,27.25373515385246
3,71,164256.71896874357,168.20151768388368,26.937440391166994
4,76,148860.23658112812,180.7141497804425,27.115124915048156
5,80,155776.89546502332,193.7585972839463,27.132353284559876
6,9,42683.82398292207,18.731922844568235,26.538172642090736
7,75,167782.6927349143,170.65879755793068,26.600116224061424
8,80,189013.14127776428,181.9284764065272,26.76622056753935
9,80,132655.0343525224,194.57632256202024,27.292455792005185
10,68,191777.57138130095,165.1085609622382,27.02752788226708
11,71,144174.80089896475,171.43268932826717,26.980068898169364
12,80,193182.49346857693,209.31445117575313,27.645538936341
13,74,165741.15447313467,185.8825080187495,27.295566081084786
14,80,142820.38770901403,191.08171927746847,27.48220612887838
15,74,183766.65981137726,158.44525227124328,26.53756605753268
