Cluster,Trees,Distance,Turning,Elevation
1,79,1568.5690697696564,128.94507742410502,0.4219897902146723
2,66,1320.6082861857267,111.01545893762447,0.3933801879434764
3,66,1288.1369868971212,105.56175265437444,0.29882718181682755
4,71,1369.814662630461,120.36288497946624,0.36714722093260477
5,72,1427.0802753480802,122.11768080326073,0.5278002382800793
6,68,1400.267288897313,108.45205638242577,0.4219456413589633
7,73,1500.8472261049303,119.1266012436842,0.33199326744698965
8,54,1073.7949657215659,83.92188195439795,0.4865610519719308
9,61,1182.5071195072542,94.74123937635048,0.7955190257951443
10,64,1217.1887123094723,103.66888190066288,0.8357153119191238
11,69,1406.0089081274732,105.64804013138922,0.3200706889539955
12,64,1298.0073253172372,101.99472536213003,0.32255830214965364
13,74,1560.1206062943108,112.35099275998967,0.394583067559898
14,80,1528.7908153468386,143.18500288247355,0.4273376738876351
15,68,1380.6366817989142,109.76917376814932,0.29916258445969746
