Cluster,Trees,Distance,Turning,Elevation
1,65,182771.7961058175,165.62556831983292,27.909567875286115
2,70,109336.28578726423,153.1535263996583,27.241659686786114
3,65,151836.8362813343,152.16225979851623,26.787583477658863
4,75,140377.5886689928,200.2891255313258,27.124057498365275
5,78,150391.4822126521,173.06404426616203,27.20608450640608
6,67,155175.7501385187,156.3585804120727,26.565722165902905
7,74,180270.3060177256,161.39459029236386,26.67343519528047
8,80,137605.31252331723,186.59929689757683,27.320334098209905
9,68,190848.09554343676,158.95936434803428,27.015679222787586
10,66,130004.44681648919,151.53954109486753,26.900071358162343
11,73,193041.35186528342,177.59889663534298,27.611272195196282
12,57,120966.96506542944,135.55794626567683,26.965042408885836
13,74,125199.90865912786,173.5440318441015,27.32026934792136
14,74,181803.3626560817,171.86364574134828,26.627082798646775
15,70,155343.29078965643,163.50145729819747,27.045320052066792
