Cluster,Trees,Distance,Turning,Elevation
1,74,1324.4181154394892,65.11240449167687,0.5910034986102612
2,58,1021.5720693571126,42.10584726369493,0.5278802187795542
3,54,968.8101042771874,36.759594723819006,0.5677826278582678
4,71,1255.6692728080077,53.62329603254456,0.7422732930098608
5,54,987.8135647370121,42.48196368370367,0.6731480179198677
6,61,1104.2584907020318,53.54739386963933,0.6003401607637855
7,58,1034.5089959233956,53.52262379282929,0.5154127294556723
8,45,869.2648270792149,35.69485282530292,0.7096773116921291
9,50,880.3795794196419,38.87096060415371,0.582052188536899
10,58,1035.96555443373,42.166662563776285,0.5944719591602965
11,66,1194.3109946927568,62.993974409744794,0.824651099452069
12,55,969.50652885356,51.47639344375765,0.6182691318653095
13,65,1146.4649250774091,60.9228572925946,0.5651657704336319
14,51,910.796877562053,40.90351081544161,0.3973852363226342
15,59,1043.1833215214995,44.233222935859274,0.4560053380928686
16,55,984.6906108311655,48.84021342995933,0.7495501320691798
17,60,1060.1872010449024,49.510443679905634,0.6347981874270108
18,72,1273.4581481668445,57.82082319640566,0.6923512526883187
19,57,1006.0356638749398,50.456253884778,0.4472921230367817
20,77,1391.369157020334,68.31133572792339,0.5245623780087048
