Cluster,Trees,Distance,Turning,Elevation
1,66,1181.9136992690162,61.920856656696806,0.36229045175250896
2,67,1212.2791868844558,62.15929139712619,0.3241668216159841
3,72,1330.3887843562798,66.98914526031784,0.3574683204840561
4,75,1326.0455912439427,75.57953004626759,0.41241082568058474
5,64,1154.143307346334,58.99014066807797,0.3347573116307512
6,74,1306.4823073873788,74.23988628929546,0.3176181680365744
7,61,1114.3418086592544,52.36834339240323,0.34653288516885716
8,57,1041.1145570894446,55.696122214035086,0.4848685615739772
9,67,1181.4008018387722,55.229864124299894,0.8615497090245459
10,56,996.108500863333,52.23239602400204,0.734859725184954
11,73,1306.304480202883,66.34354570240829,0.2489851092890092
12,72,1275.9155869853626,66.48500886901115,0.3238800488691371
13,79,1401.3195331042969,79.95114048032194,0.42123338552843137
14,68,1214.7486000212025,60.75899011709222,0.28925607860786684
15,78,1405.2910062068252,77.4502346959191,0.3879042962986521
