Cluster,Trees,Distance,Turning,Elevation
1,74,1519.25604360516,116.64118466337656,0.6833223112171982
2,58,1194.241842818129,91.2436820358105,0.5366071347317813
3,54,1025.711191161856,92.50316904248214,0.49808941641993343
4,71,1362.0115681513446,121.29419498646034,0.8668807563698433
5,54,1056.1437247859167,87.86113091540317,0.6662405502926312
6,61,1265.880247643348,95.26002862882868,0.6689567427115044
7,58,1235.6792567120362,85.28599530185843,0.561208074899195
8,45,910.760144850937,73.22665930027753,0.6257415075643387
9,50,1024.8924074175666,72.97985661695789,0.5579727207253988
10,58,1093.9448578915224,98.46239740881768,0.6691802711378134
11,66,1308.6918117449513,112.81788641922839,0.9025296182803153
12,55,1063.476334646038,91.17886185874485,0.6834535328439113
13,65,1266.9320244094756,106.24209266374899,0.7190838841178344
14,51,977.2540671217149,83.86709508929884,0.4258122007478633
15,59,1099.7984571162986,95.54777976569271,0.4815082147570422
16,55,1004.3185517903133,95.27249641553941,0.6800604163619663
17,60,1190.958926529599,98.51479583105434,0.699351374355933
18,72,1453.696640895474,118.77314350104399,0.7309486766624715
19,57,1114.3513697668263,89.93185312619578,0.4543761628378
20,77,1642.494166539107,114.8968690518228,0.6185263964649597
