Cluster,Trees,Distance,Turning,Elevation
1,76,1537.6279022688325,127.82761323463622,0.44888217253282825
2,72,1436.5436987997814,122.88382194732735,0.38095462155544446
3,68,1360.6594049764471,113.64702625704875,0.28783937807000903
4,73,1566.7537935498622,112.48793350744886,0.4419348456677952
5,76,1493.1103647832795,119.42647619492782,0.501922740434118
6,61,1208.2700397833048,97.33822187370686,0.37479445782199505
7,71,1452.340479360884,113.48816730540238,0.3579793421522268
8,58,1166.6089393004938,92.47661992402513,0.4967794513614585
9,66,1277.1766694208666,111.90501944923781,0.8688360861964757
10,56,1072.064351237693,83.64374490265813,0.7579558810438378
11,71,1466.9177068572342,112.17354419655865,0.3333106677340236
12,64,1220.4912256053333,112.40919410520442,0.32983597902732953
13,70,1328.7272126389935,118.3467848330359,0.32168528930922413
14,72,1412.1296728259342,121.39363836868533,0.4386036670086728
15,75,1616.3274845599024,116.52729184027615,0.3864901429848526
