Cluster,Trees,Distance,Turning,Elevation
1,74,1550.3994228357337,118.3234181832597,0.7231595943170799
2,58,1214.1170201437562,86.108931916295,0.6071107993503375
3,54,1050.370721913521,86.36030986037986,0.5295700530022103
4,71,1494.1514462749901,111.45271891633907,0.8393246676861263
5,54,1115.3931644675956,80.5177504920961,0.7557122782839159
6,61,1171.3627613539145,101.057701232241,0.5500846432466204
7,58,1208.5125109288879,92.5678820932445,0.5742869515643783
8,45,969.9614739003556,70.45291086397079,0.727983311657411
9,50,959.6368280572008,76.04912298784011,0.5401423818312558
10,58,1134.0215299751858,91.13466750832094,0.6947118324470285
11,66,1263.5806005925283,111.00392186702797,0.8618892378917238
12,55,1008.4011714051495,91.51096184068803,0.5408309982226331
13,65,1369.1855699187827,96.98403986334782,0.7702319964442541
14,51,1060.9179959189353,74.94562937242162,0.4565573570949546
15,59,1159.5633355679574,95.53719210227675,0.4972956890467586
16,55,1121.958127272096,84.33904672557856,0.7801567958314397
17,60,1184.136348939473,98.79611895946353,0.7127572483377289
18,72,1539.0590617631594,112.48600196404887,0.8146008977194903
19,57,1117.7091349858167,95.45034527481089,0.5853094376414383
20,77,1596.1040044347028,124.83631739526008,0.5811098877077097
