Cluster,Trees,Distance,Turning,Elevation
1,74,1468.8241298705095,125.2495205182856,0.6287723240512317
2,58,1128.0170882882683,93.00622136398144,0.5469191587385964
3,54,1182.5397562062744,77.96301518366954,0.5665422740524164
4,71,1420.7028720365915,116.4726295132769,0.8790893898738847
5,54,1141.2677583028744,77.91263281643135,0.7420193050468029
6,61,1195.3937303762261,97.36658570135383,0.5732590636006485
7,58,1096.9657725813968,103.40457249920637,0.47392823845448007
8,45,976.2567904870203,70.10653181195396,0.7572846708704191
9,50,1024.5511361561742,75.45184829310105,0.6011369818812149
10,58,1068.5131448257189,100.402156181739,0.6326812157606074
11,66,1321.2599624400543,107.89353487590445,0.9501804500079274
12,55,1053.1600451342129,91.1699867654184,0.6046633463081807
13,65,1264.2078571625175,109.41116080258473,0.6297797273445003
14,51,1018.7510182970966,79.51594222271181,0.45031852760834923
15,59,1205.6675131625684,94.14557243523228,0.5065275735876327
16,55,1044.5071979963009,92.25825717363695,0.6887400416175229
17,60,1203.5635997803795,96.23693852509156,0.64277963839214
18,72,1438.5592444033653,120.38115629007396,0.7547912544434823
19,57,1118.1919574356891,94.59765704264721,0.47408658704663154
20,77,1578.0078532593034,127.91092490346024,0.6296658696579858
