Cluster,Trees,Distance,Turning,Elevation
1,62,1233.6196829785324,99.47384103740038,0.2900421006304317
2,67,1294.5732023346568,110.18979750530494,0.34788574547208917
3,63,1257.0685754046033,102.57470997997876,0.34906131524805417
4,63,1247.2980785734921,101.45661301120616,0.3061578595349186
5,65,1297.5870540524195,105.29708925042274,0.37942247932189943
6,68,1342.8192242979785,114.10195141172558,0.3882374323733586
7,62,1277.3535280076226,99.23775770623537,0.3393543643768737
8,68,1326.156018636085,117.11175875980031,0.6122881008167731
9,61,1247.8840958301018,95.80332082776182,0.9989998765625216
10,63,1248.9026993150617,97.39261873884321,0.7941897758694143
11,80,1566.229212204744,139.92722418672386,0.3167828860666617
12,65,1304.048212295697,105.16038629094741,0.23313604013318212
13,66,1263.8045432018114,110.88845171215021,0.3178058025450685
14,67,1324.321681327649,108.89993957513228,0.33141451433731284
15,63,1257.5687265603185,102.0951302427818,0.2758486223779517
16,75,1453.7070005122746,129.19096482172353,0.43124684939941105
