Cluster,Trees,Distance,Turning,Elevation
1,60,1228.7390456017665,98.43643174405987,0.27717072926362185
2,75,1467.3022732905338,127.46885528698182,0.44831456323633745
3,65,1296.7608756516042,106.80955156143803,0.3252765275852525
4,68,1335.668621055503,115.27035128730162,0.3849663251387536
5,67,1355.9240423316717,107.41096827270354,0.3401792387953506
6,63,1282.7714345260913,100.4731099245471,0.2751507352994498
7,61,1170.4810203640054,100.56250077461179,0.29322259192042566
8,72,1403.0206509613047,120.13729892693806,0.35792643931799795
9,62,1273.6102961882045,98.50166257198265,0.3384161288807821
10,60,1231.7055296773547,94.8426107071691,0.5099881895861564
11,69,1423.1360638990532,113.63696948597455,0.9453295390968748
12,59,1105.3401769555837,99.12457495529765,0.7863463360780809
13,79,1553.6431802887826,129.69478758765263,0.37478305420897584
14,64,1371.183728837405,95.23710857032883,0.306826236383408
15,67,1296.9057164998003,116.06925390580373,0.3480098702972825
16,67,1409.7304053823268,104.61888010792555,0.39411635915318577
