Cluster,Trees,Distance,Turning,Elevation
1,59,1244.211706199802,87.94379987489489,0.604316738135994
2,79,1687.14056501114,123.41802145827728,0.7824923895243057
3,71,1422.1674794491364,119.75996778535821,0.8922130843990068
4,74,1524.7807227424128,121.75811152008774,1.6641034898671343
5,79,1625.8077298319167,133.2848431679871,0.8340808866456442
6,49,913.7696606807215,80.08533735960212,0.48575969696623567
7,72,1386.9756135673747,125.06252388195884,0.9271623692911941
8,48,901.7719201213874,79.44182510019102,0.5600897448587201
9,53,1122.7038922351683,76.03792850752767,0.6170958766437433
10,73,1459.4080782027565,121.89324822998205,0.9882606673389542
11,75,1495.9381733368891,126.92913035167868,0.7402189031228641
12,54,1076.1022571129101,86.86067123144154,0.5207063328983388
13,62,1325.8794502178728,94.17344456407046,0.5465750359613395
14,73,1367.759211069462,133.5760643027273,1.7139844064285832
15,77,1461.2142396146999,140.0156052611812,0.7804291116317366
16,76,1614.234776070396,122.2318231923338,0.7688843406497021
17,61,1293.219307472886,92.286867760652,0.4508348772581794
18,65,1216.3148566848301,114.57321624146313,0.5098848517396082
