Cluster,Trees,Distance,Turning,Elevation
1,78,1548.5810092342874,133.37356445922725,0.4448767599850001
2,72,1423.4166213494755,124.82396373341871,0.4087647428385548
3,67,1330.241936633833,109.7641170036799,0.308333513563559
4,73,1506.750085353793,117.11456038606545,0.39805722348859973
5,77,1576.7826202807914,122.22221960688788,0.4697199431070622
6,63,1175.155365550529,108.92825105255756,0.3593835908318681
7,73,1368.1002574386882,127.45367352932438,0.33976066050344045
8,54,1038.5267291117423,85.37598680772483,0.41854569799241936
9,61,1243.9625533485416,93.47113186478357,0.8186101665304601
10,62,1253.058278680643,93.3825651333623,0.8677458954243704
11,70,1443.133238125821,108.86329562784827,0.3029974981802894
12,61,1186.3411309822154,101.35895458719764,0.28629013458546915
13,70,1395.2106699159895,114.00410282173354,0.3645886440700874
14,78,1605.252237237063,128.95136237804024,0.44059555026321995
15,70,1414.8617078174666,119.38739992389546,0.3098478036641712
