Cluster,Trees,Distance,Turning,Elevation
1,66,1170.6421463225372,67.285890615543,0.3136245069780319
2,67,1241.2206549936543,56.42254075761336,0.3357481429229683
3,72,1311.186921719516,72.2281559426544,0.34555001685020414
4,75,1340.7022813763347,63.01385022861219,0.5146202839816496
5,64,1155.470436576695,60.90910075178314,0.33675114576777965
6,74,1325.06850851917,65.64314430754445,0.30050810173176146
7,61,1119.8048252136466,66.19835460857469,0.2904422707709333
8,57,999.4611118674416,47.018344056491465,0.4832986462746742
9,67,1177.1898976151224,69.63667469209938,0.7645882754576707
10,56,986.7842172800017,51.76313802510967,0.8069146793130244
11,73,1331.512728209069,70.57034517850214,0.28400328125211516
12,72,1272.7699351622678,66.23390295581238,0.33879078354106973
13,79,1399.1450680045123,66.18095174361233,0.3992838470468776
14,68,1216.1094141275714,58.9073658622825,0.28894961309674727
15,78,1404.9316874228725,76.43315842284994,0.4243148826278169
