Cluster,Trees,Distance,Turning,Elevation
1,57,1092.3722287178523,95.31133505315587,0.5342307285500123
2,64,1281.0312105118512,106.27785034542926,0.6328475050533786
3,67,1315.3407428439998,113.04104426988805,0.8906953046544004
4,73,1457.1438014462813,121.95836045046532,1.6108797371063233
5,80,1733.6475484379037,122.88170987866596,0.9100438486118918
6,50,936.4938481446738,83.21857597470807,0.484129105596379
7,72,1441.1578700519105,117.25349958421647,0.9558673474564099
8,52,1035.7994955471224,83.05031337148715,0.5997591617592573
9,59,1128.7567055575923,100.26540493680494,0.5991269259426204
10,68,1377.881576677885,108.44367732006141,0.9326376129019653
11,69,1403.6049126049236,112.01639684975557,0.7462340549639546
12,55,1046.4873991379036,93.69295086551804,0.4818314309821723
13,58,1124.0014375880019,96.87903035792378,0.461546759785616
14,64,1269.0093214635115,106.80297281545721,2.3194158243104113
15,72,1483.6543069244256,116.96478439370588,0.7818444178886548
16,55,1082.9001982866728,85.66776228026411,0.6109674571186403
17,65,1280.6361070808312,104.85065570290868,0.6117345010498791
18,56,1089.6718202626487,91.24659333666867,0.41690912557867144
19,64,1267.6102295993505,103.78151107889991,0.5510551722296224
