Cluster,Trees,Distance,Turning,Elevation
1,77,1637.5481660301907,120.51473619774885,0.4920467904830179
2,64,1330.7941749911772,98.45475266203634,0.38193557006355583
3,71,1409.7730635195162,119.05790379641567,0.36373708668184257
4,69,1310.778929791055,121.16053496894968,0.361575014035882
5,73,1482.9802781548974,117.55052281924439,0.44605342580064544
6,66,1308.565737361957,108.47885626616883,0.3956682092350441
7,71,1367.5082056383746,119.92029729062685,0.3196540322344035
8,64,1278.318845085619,104.21214710429,0.35057642855392324
9,58,1111.067294028723,95.70766013142816,0.5129842581131676
10,66,1330.2151876077867,104.2623553414801,0.9215280950171643
11,58,1055.3593328246473,96.8544281680459,0.8062193505184077
12,74,1399.761590808378,123.60741771004075,0.2849818796174066
13,74,1417.7217255803512,123.28578711646342,0.315504093511235
14,77,1556.37737987777,129.23733051940695,0.4107598191561941
15,67,1374.4441844501202,108.9208168741139,0.3278084340209819
