Cluster,Trees,Distance,Turning,Elevation
1,74,1327.9973331861806,61.9242089128344,0.6059113554983089
2,58,1023.4275136571175,40.073902978045815,0.4982556779249343
3,54,950.1603351187557,38.89919778523689,0.46290730040270844
4,71,1254.6747594154679,66.12871462193979,0.7289882647434052
5,54,962.2597797448656,42.64927976505531,0.6371378149032978
6,61,1106.8658314746585,49.86425700309628,0.6140214961831276
7,58,1023.242671456284,55.72295473387821,0.48792239289014105
8,45,862.2168989605809,36.810839276894974,0.6465032456103472
9,50,880.0611934637419,36.86511343391648,0.6067970611892903
10,58,1022.36494739329,53.61320781823099,0.6221994447484906
11,66,1192.1720725425607,63.069016601330375,0.834702503102676
12,55,981.7625798126326,53.45601686807931,0.505954994033063
13,65,1162.0024485844585,60.77833710772662,0.6124885473400017
14,51,923.2433603471359,38.9442399486081,0.361077876002728
15,59,1054.5677595682955,47.29509047765014,0.45555727293134396
16,55,997.8676296156177,46.68176976876993,0.7953088277052824
17,60,1060.7550406171506,47.381181265771325,0.5986567556583839
18,72,1273.3366576675585,68.22918689310475,0.6592382299719475
19,57,1022.1522246117313,41.26334549647049,0.48522725764641095
20,77,1404.0429825303368,61.886597734173165,0.5126192194941677
