Cluster,Trees,Distance,Turning,Elevation
1,68,1352.6271478279884,113.88497651393854,0.3951922520925617
2,60,1205.9685785502281,97.52196705258014,0.3799999364501101
3,64,1270.0344248693746,107.32385639727363,0.3213304471969618
4,75,1535.882251131868,124.8903881831634,0.4357849757756451
5,55,1080.2474392906363,84.52338363706374,0.34520837000195925
6,60,1184.6905235585918,98.23397700208987,0.3540041594412138
7,63,1306.4149400772092,96.93283913196227,0.2965646842909706
8,58,1099.5240674269478,93.68402988785608,0.48855906926284476
9,65,1258.9220886072571,107.18338489895669,0.8779869509562364
10,56,993.9936789067534,91.65024311804214,0.6774357413347154
11,67,1376.3327979925994,109.11617166745287,0.3229640047181892
12,61,1187.1562250815575,98.23334609829044,0.30821880684141334
13,67,1326.228222417873,110.86664113843744,0.3474300103735324
14,66,1227.6220697383708,115.27522941095563,0.3462756817339585
15,69,1344.5183778806181,112.91229096561656,0.35032190799231344
16,75,1541.3060680933675,119.47384112762379,0.3707246757910685
