Cluster,Trees,Distance,Turning,Elevation
1,67,1419.9046459359065,106.6759201569901,0.3638873178470057
2,60,1215.6254554725372,95.81820225318059,0.28936793162953656
3,75,1575.989325379436,118.30447350314424,0.3975727255569872
4,65,1325.6653972534568,100.58247129483489,0.29233052845548535
5,68,1315.568965317598,117.0929415967195,0.3630659004452621
6,67,1333.08509821661,115.66435653354388,0.34151203562770505
7,63,1339.5166012898858,96.20933105140195,0.35424912787310703
8,61,1266.6508936091107,94.03588840297186,0.3524687382411926
9,72,1428.9820860901345,121.09407528978045,0.36742704487891586
10,62,1261.3278126207617,99.33095460560149,0.35237405373636577
11,60,1128.5640576316741,104.8011968219265,0.48888464448731384
12,69,1514.3181254698577,103.45738940252723,1.159184513605318
13,59,1111.2739379206455,102.22688954025335,0.7601773902593525
14,79,1631.268468391593,131.25884165280237,0.32510404415080174
15,64,1275.7710018935122,104.06839597188402,0.25211814856846715
16,67,1364.7602482261693,111.97833553938194,0.37149687439558754
