Cluster,Trees,Distance,Turning,Elevation
1,66,1304.8356398218207,108.49787554163484,0.3943872262672894
2,67,1487.313302237405,96.24187741997905,0.3834136880987362
3,72,1534.3647387013978,113.05759519515249,0.4570151503759874
4,75,1482.2369465360568,123.50007044998355,0.43127033975550333
5,64,1321.7960879081659,100.09989042289442,0.4042044508906901
6,74,1433.3396417676445,127.01398861298505,0.3746310541625846
7,61,1234.9672048210923,92.85838672002356,0.3263087660862052
8,57,1066.7147681123804,89.2609279226374,0.4215569052176402
9,67,1260.8430779324344,116.76205824535104,0.831895761627143
10,56,1009.6945529120453,89.18421864335268,0.679921005534684
11,73,1457.6457684321126,120.22354425608779,0.30746318516243676
12,72,1501.8420344221317,113.25446058678617,0.3747482001779172
13,79,1655.854004585433,122.86994635532587,0.43533424078764327
14,68,1311.101011138003,118.77012228036287,0.29805102277326156
15,78,1594.385788674073,125.33448644064667,0.48833969922478637
