Cluster,Trees,Distance,Turning,Elevation
1,66,180842.54684891197,157.45149096051887,27.905556947719635
2,70,103034.02063321913,166.79945035750623,27.206694266874607
3,71,168709.44752844228,163.00059137805877,26.98212644325588
4,76,156934.64935303418,176.72149773959572,27.203425973024743
5,80,151768.45541939122,196.92116114329198,27.21565406677621
6,9,42683.82398292207,18.731922844568235,26.538172642090736
7,75,171208.4847136864,177.76217506909143,26.628787103236313
8,80,186305.80369618052,198.90012813592924,26.725280031798633
9,80,141141.65886474252,184.8127077468364,27.35680560272607
10,68,194530.18002222516,160.70466016704572,27.057159831669683
11,71,137563.1500031927,176.48036199035843,26.89354945390155
12,80,205279.84319870282,181.6239612475951,27.86743002512991
13,74,163089.88912462213,168.47688226289142,27.283489114383947
14,80,132265.73079951233,189.90062174537672,27.44891897840943
15,74,177806.28805301964,161.36656433218218,26.59292819189686
