Cluster,Trees,Distance,Turning,Elevation
1,74,1309.4258947758115,74.3434060164193,0.6099561082186167
2,58,1022.711128197036,45.19086638728679,0.5428787700127664
3,54,951.3535273174248,37.92840138023165,0.48576224334048845
4,71,1267.3930375093425,59.846904581257974,0.8018327920083426
5,54,978.0515146947188,38.925731060335416,0.6676508510531356
6,61,1075.467410204652,55.57120651901944,0.572265560438634
7,58,1036.3878338246511,43.22468486361801,0.5218433583627764
8,45,862.0477400766329,32.76090523167936,0.5846479219423593
9,50,880.1314989770995,47.204794046209585,0.5885273403133304
10,58,1036.5546742324925,47.168765647831044,0.7121942634677492
11,66,1182.638116495844,56.633235944818935,0.8575063554934594
12,55,998.4117281985009,46.465275691188694,0.4801633574433364
13,65,1173.4246883427616,48.12977674267162,0.7198316261997331
14,51,898.3153528176288,40.958846147552784,0.42560877184316936
15,59,1041.7306345151922,46.16470270965814,0.45291784692222237
16,55,971.4120733825513,45.06686303702814,0.812798044880056
17,60,1059.723659441646,52.55471363139138,0.6421387680546804
18,72,1289.563464566405,63.07914480456625,0.5720934200815826
19,57,1015.203174457278,52.32904741687322,0.46170283945334845
20,77,1363.999904697166,68.19893086815243,0.5533291878323094
