Cluster,Trees,Distance,Turning,Elevation
1,55,1129.7985011884741,85.77409125452982,0.3194624184871291
2,66,1380.423816324621,105.97161673656703,0.41321065198709483
3,67,1339.3864177250302,110.73470936883898,0.3341965505730613
4,59,1109.4428999606196,102.38084908484996,0.28481224408895933
5,66,1240.9325638162416,114.31183295641809,0.37355459618581577
6,63,1247.7863884616909,103.08186749828673,0.393994530434556
7,73,1519.2261796101525,115.80990676036691,0.35257260334102014
8,55,1101.1693290684766,83.5538356170617,0.44646829094339147
9,65,1254.9217071882595,104.40268866170246,0.8550907975694972
10,56,1075.8421082315103,88.92520089044042,0.7627294923635084
11,62,1266.216749965641,93.79426726359083,0.27832165260084807
12,64,1277.9455354775491,102.11687635541216,0.28626265821680086
13,72,1391.336835630621,120.37496308345757,0.35598261390183517
14,72,1510.657567371518,109.45590607307494,0.43026798756471685
15,70,1462.4139400485926,106.38862642577821,0.3144473897639575
16,64,1238.3786364293612,105.68401271523031,0.3440231897004882
