Cluster,Trees,Distance,Turning,Elevation
1,77,1543.6015407923687,129.73395680176498,0.4522724047823363
2,64,1219.1810120879593,109.10485829289611,0.3717574700920725
3,71,1486.7980414943004,108.27995835974556,0.3379229842383271
4,69,1481.0431370557199,101.95994113260545,0.41556510572292993
5,72,1502.4649990493128,116.23265133192939,0.5067912585850891
6,65,1300.0224533606172,104.88355700178114,0.40256913380271797
7,74,1519.9940292721099,119.099465541323,0.3231314627071953
8,58,1123.3024789328324,93.63433329255977,0.4488898274656954
9,66,1321.9904140128212,105.40966717068156,0.9925739473445905
10,56,1072.9414463957607,87.98817071360995,0.7307169794546411
11,71,1441.239343461099,112.56559075698193,0.31594412109622816
12,68,1371.6636205992013,108.90888791274129,0.3378395886244192
13,74,1499.4231812071198,120.5407580217844,0.35620449184039593
14,77,1543.5681477937896,129.2000901779054,0.43470280405205486
15,67,1369.13644936215,108.97488674734588,0.3156366636399195
