Cluster,Trees,Distance,Turning,Elevation
1,78,1545.6674402960507,131.97604820864848,0.36220371035078713
2,74,1573.5379914447497,111.9773382691712,0.43281258583362536
3,72,1619.9200664153345,105.18001878079161,0.5396291324951239
4,67,1297.1719144001584,114.27606961007868,0.3500053499656044
5,75,1474.9383664834916,132.58116514959352,0.37599808904579923
6,66,1326.679886970151,108.40190176816306,0.3457157634144359
7,64,1277.1681538741514,102.82811399554498,0.532091128572187
8,69,1281.7514262815755,120.9832966524341,0.8514124620046175
9,60,1265.6628458443897,88.15792944581416,0.9796535560236546
10,75,1495.6942272895606,121.95576714562704,0.3589900782228419
11,67,1383.5158682084175,103.76840308005694,0.2744904932682246
12,72,1463.8198411573585,122.05085449156076,0.33384711353960306
13,75,1485.3384920629778,129.312579559938,0.3626819415663487
14,65,1338.737141567001,98.76931555947203,0.26888103761816495
15,79,1614.7141902284618,131.93646143319518,0.4424632810648088
