Cluster,Trees,Distance,Turning,Elevation
1,58,1216.8264890473795,86.14935561666395,0.30603454927663165
2,73,1505.736052321792,115.14754035382767,0.46402845395530434
3,63,1240.0741600194435,100.88599781747126,0.33826859285788835
4,64,1255.7976740365173,109.372871221087,0.3108545300254235
5,56,1110.3410159458672,87.99615959840963,0.3168890542483034
6,61,1187.5247297549581,102.14395537379161,0.4011904249287124
7,61,1232.2834127687656,93.204469440455,0.3674641208129472
8,69,1372.7212042751494,109.06822457392161,0.35350780300318263
9,57,1122.54830703142,92.21133276457071,0.5007859393439009
10,67,1287.1509775642505,109.2033633873775,0.8615514541977394
11,55,1042.5347107893074,85.87374339265716,0.7171906824913528
12,69,1337.4312616384004,116.67150426488429,0.2913328610412229
13,60,1207.5004786144448,96.52834243693847,0.27679306122707814
14,73,1533.0452624806626,116.79944123496615,0.3764962059633792
15,73,1455.8892717202175,124.39762555951448,0.43218489545416894
16,70,1320.0472761128133,122.30970668990894,0.29857081748953007
