Cluster,Trees,Distance,Turning,Elevation
1,77,1655.1931264488019,116.69653049696517,0.48466356392511223
2,64,1289.085915538747,99.35307107992534,0.3689849229616957
3,71,1398.582761344512,120.27006890473866,0.34837932362708735
4,69,1304.4494762648606,121.34897427966942,0.40626668303265134
5,72,1438.0933088687427,121.29168850383692,0.42748795118630767
6,65,1199.6038251255013,115.28644774319261,0.33540658077353136
7,71,1379.2093871358259,120.53972000961967,0.3223826359961315
8,65,1336.8952685738573,103.03723005097834,0.37266991612247047
9,56,1059.048471895004,90.68136011712718,0.5129578045124763
10,68,1349.39330725881,110.77428144580924,0.9174409336580904
11,58,1110.3819686924126,88.67656975166041,0.7714907208207471
12,74,1453.7587285028897,118.40416237663949,0.2985650795967789
13,75,1494.8763572294058,121.87205450828957,0.3877553801367508
14,77,1540.4126045014366,130.74360066924984,0.44441322935528405
15,67,1417.5119004081612,100.80488727670685,0.3040973071701867
