Cluster,Trees,Distance,Turning,Elevation
1,66,1317.6111447334144,108.67000723221834,0.3932349884955233
2,67,1298.1139577547167,115.81210359158261,0.32018331733933003
3,72,1466.1537490641583,117.68062467471105,0.4155039167477028
4,75,1486.645514796218,122.48553908622205,0.4639053302049554
5,64,1286.6222930516572,106.65635774504315,0.36831486873312436
6,74,1530.7534618570744,117.7218568513596,0.3793733545251676
7,61,1167.2401657849284,99.46897296114696,0.31370234527087426
8,57,1085.3183398183069,94.39092959161033,0.44969534516048704
9,67,1312.208170640404,112.76894618656398,0.8368647231538251
10,56,1110.2725460681686,84.26863718026107,0.8163310719408514
11,73,1421.2769446213854,124.90128332597553,0.27851881381403487
12,72,1500.236881896421,112.32291176165944,0.37156998704045385
13,79,1676.4693537926303,125.5820396089743,0.4803431047362672
14,68,1359.7836131510082,113.37276803582998,0.2677158019657
15,78,1549.5464326671538,130.90987169179584,0.4306133560384122
