Cluster,Trees,Distance,Turning,Elevation
1,66,1349.2989873622266,105.94833213837217,0.38685322196189453
2,67,1347.908774260765,104.28196022714249,0.32763399933319626
3,72,1375.397450320169,126.0971390354826,0.3955506853201136
4,75,1534.669450414422,123.60920865701095,0.5249436782900112
5,64,1225.537383013991,106.13541677002817,0.33376497444058195
6,74,1497.4447470707973,108.6440837708361,0.3462599493844536
7,61,1174.2268390732247,101.31746304748809,0.2931364269920689
8,57,1078.9905132450865,93.59551627084714,0.4673513766417745
9,67,1391.2621810319363,102.57906840276799,0.9430859608839963
10,56,1036.6287319175492,89.04726740473302,0.679716838394345
11,73,1445.095879884806,116.24914302837891,0.28980616986222785
12,72,1463.7790357952294,115.99468912886688,0.3726867513593337
13,79,1639.7272077573698,130.83703074890516,0.42368829317094026
14,68,1325.8043369961179,113.60172591392099,0.27885309454745055
15,78,1506.556736077652,135.44534947835544,0.474719233614481
