Cluster,Trees,Distance,Elevation,Turning
1,74,1337.1569388914745,0.6103297096952058,73.45350135286948
2,58,1035.1047334286802,0.5727771649423943,52.44980498173669
3,54,963.3951702279813,0.5305958539017546,49.29353134150524
4,71,1266.9286266531835,0.7747034879168861,64.90985055934114
5,54,959.9290104727014,0.6030562556019312,47.285643005254094
6,61,1088.7518289325662,0.4900286151843254,62.923920310482245
7,58,1037.2853542626103,0.5195050621634749,50.49479435690118
8,45,861.5265768313559,0.6644297134169541,32.648245041736956
9,50,905.4172222835456,0.5430161935806233,47.14772177026892
10,58,1034.7201512318381,0.6237248124151247,61.82728453505059
11,66,1179.0460569020363,0.8262592341807959,64.68208588868212
12,55,1004.9607075999704,0.5200984497394021,53.574770077770395
13,65,1187.9308464286503,0.6372501073503418,44.31802954808143
14,51,933.4481546952409,0.4557859678697085,40.93378813547529
15,59,1054.6742128980843,0.4262609682430849,56.58865342804832
16,55,998.798481096696,0.7064436506252019,52.44825105653954
17,60,1058.8673988629262,0.5907917727564094,51.42950583308909
18,72,1274.5364419087657,0.5691660498561397,68.19370653259388
19,57,1019.4549712115768,0.49305091339949314,57.16449901348816
20,77,1363.8638440894715,0.5359596582194062,72.30181627542271
