Cluster,Trees,Distance,Elevation,Turning
1,74,1362.1043958102998,0.6360283915760245,72.28245906942333
2,58,1035.0613413860171,0.4809566115711519,49.25145269114563
3,54,962.9847515182156,0.5057509739768413,45.08947332212842
4,71,1271.4745187730794,0.8223950276449319,74.39246159348887
5,54,979.628613120591,0.6985735952437437,48.27765474089043
6,61,1102.2691063401078,0.5547250785155313,58.74663973420302
7,58,1036.0139888145,0.5031332634724919,53.5220423901179
8,45,928.4388979880052,0.6795993734658268,41.89621271343856
9,50,891.8610073137676,0.5384354131575506,51.34190225480902
10,58,1039.0591247908515,0.6485454581026158,58.83644554757358
11,66,1205.688650190236,0.8888715216927068,63.81587941120921
12,55,1005.9325475172459,0.5167145870431167,57.76891956641389
13,65,1159.979508848784,0.5835236400613386,71.29160692113848
14,51,910.6427484839978,0.43889682035352706,34.667946110422406
15,59,1079.0315050308004,0.4135590036623924,59.75269793735665
16,55,989.5973723531279,0.7315605904073497,46.297444583112124
17,60,1072.0592907982812,0.5924377586035927,52.52818152671472
18,72,1274.8914683355754,0.6902351039767574,71.30150582976059
19,57,1015.7331103370915,0.4503471699362045,56.70830288818132
20,77,1364.3502927005873,0.484502626794983,81.86374777916825
