Cluster,Trees,Distance,Elevation,Turning
1,66,1987.9937914931575,0.6262737855560996,51.02824711445569
2,67,1856.5130704297214,0.5169961921536217,62.46812241070883
3,72,2351.976856539415,0.5787532976065677,64.97999495386097
4,75,2460.8886919804163,0.8305516723086832,73.87771322326623
5,64,2152.651470496642,0.5552842671445202,53.86650590825895
6,74,2292.650134855023,0.5472626984573097,62.88275842071768
7,61,1736.0543176301408,0.40096361697195526,54.80181921398234
8,57,1565.2284308435346,0.6843063025118408,48.16236691507933
9,67,2056.7206233597794,1.4453734551395616,59.26441320961688
10,56,1538.4448839613506,1.0568645874049238,41.0507246830651
11,73,2272.9614418988317,0.4511183570355968,63.32122161845151
12,72,2281.047654248248,0.6061135762031089,61.02238354072713
13,79,2486.871005516579,0.6184207685422294,79.3922837040306
14,68,1970.4935264185672,0.4978039952218083,59.66456876761649
15,78,2585.378709962548,0.7384049239294743,68.9302860345498
