Cluster,Trees,Distance,Elevation,Turning
1,74,2098.337329695492,0.8539554787944628,72.39274884535529
2,58,1635.8433148575705,0.864866958189527,45.540678769724686
3,54,1505.8258314002192,0.6836853538146386,37.018170861835685
4,71,2299.5587143635307,1.166587310169442,55.41658265813544
5,54,1493.5775024300915,0.9512658598751678,39.558430368508084
6,61,1619.4501617860378,0.8322691781599296,58.19231984581176
7,58,1782.8644659272213,0.9171408223936055,52.198840556289184
8,45,1285.1992605073199,0.7855855381041081,43.47403638270778
9,50,1344.6877225100682,0.6561600828716436,44.36279049875747
10,58,1811.9111955898882,1.1152625062562809,38.73638971960985
11,66,1845.3492461018968,1.2855609485856334,59.14877218180127
12,55,1574.0337925877152,0.8886543068935797,49.254667554947055
13,65,1894.816602170699,1.029920213447161,63.64063858954028
14,51,1534.7113606763025,0.7323825997780062,36.58093033103026
15,59,1872.3560083706118,0.6473314720404062,55.37561783714898
16,55,1538.5048994223357,1.1214359624752905,46.54990257444757
17,60,2019.0996437562092,1.2042113498988147,51.57588313811127
18,72,2471.8592936397663,1.1913048784496283,60.675718045594245
19,57,1441.3515507482932,0.6572355698432659,62.40761654584893
20,77,2111.076443294459,0.7898520925760142,77.80866235968567
