Cluster,Trees,Distance,Elevation,Turning
1,74,2279.13927064029,1.077034560910553,63.9233801476264
2,58,1455.5664197824551,0.7435857325112565,52.844099491535125
3,54,1499.669566590046,0.6812157083521697,49.03424881980334
4,71,2121.7107471635045,1.1739282891522702,69.66841971477442
5,54,1382.489253276119,0.8844555189138497,55.05692395779017
6,61,1735.2392397470949,0.9018324738049373,54.20511619140117
7,58,1466.0665227898623,0.6641965531470113,43.43873432956762
8,45,1264.8413978626372,0.8343835393839143,36.33598751632544
9,50,1482.4942690490095,0.955959312406307,33.074806961348195
10,58,1700.3626316834757,0.9598986282855027,45.63413808154769
11,66,1943.8067608276917,1.3960370477464323,68.881139888141
12,55,1593.8913128539464,0.8149917012916372,49.9980725922383
13,65,1961.4000538464466,0.9630503818651324,62.81382973217952
14,51,1436.578716016424,0.7047745185220577,40.1705991482608
15,59,1727.3238547914634,0.7414897594451162,47.61479735165857
16,55,1618.427291213372,1.0705696565338751,42.29493720059016
17,60,1695.8468496656906,1.0253681896635154,54.93521654220519
18,72,2250.882086704997,1.268224226453988,70.42101797430085
19,57,1602.5489200092588,0.6050637105069256,47.22188584875744
20,77,2327.926763626078,0.8592670240430085,81.27147146579047
