Cluster,Trees,Distance,Elevation,Turning
1,74,1986.9993461680813,0.758231455750666,69.5189522979215
2,58,1542.5404388213324,0.662510686814322,50.31509378797718
3,54,1455.5387056416419,0.6904515000412346,51.93426502824393
4,71,2286.337250753772,1.3532408401626714,59.073164671709
5,54,1471.1091800344598,1.123249275742154,42.024649070554226
6,61,1683.934131493506,0.807667266002575,61.681445880611754
7,58,1674.1066155157391,0.8713829543194151,55.526061838808175
8,45,1360.2994615010343,0.8734491426593998,38.678717287306114
9,50,1339.4308756151027,0.647076631910604,36.349691795844365
10,58,1945.0705634453461,1.056142227900482,55.56149325894158
11,66,1883.065373656563,1.0894899242944653,65.06012239895318
12,55,1679.9865347510859,1.0211678723206443,51.79101931976171
13,65,1992.3607664058618,1.218504138362972,61.29346319035058
14,51,1528.7170844318648,0.6240052991080525,41.741000561652655
15,59,1636.7605470595427,0.6990373891896482,57.85573498335326
16,55,1430.3731526010686,0.9900800587041392,55.36081268065237
17,60,1767.41638527348,1.026401974176304,54.85307615466537
18,72,2368.48511184536,1.060903339078969,62.848618012306346
19,57,1824.2091337088862,0.7685876383327184,50.59953680446977
20,77,2395.6725035865065,0.8124602481965457,81.23861658512614
