Cluster,Trees,Distance,Elevation,Turning
1,74,2296.2582583739704,0.920226985441003,71.33782889984415
2,58,1553.284684846688,0.7764493216200989,60.78024850180392
3,54,1552.7064279874778,0.713134518233872,48.2729353896402
4,71,1933.3645829165819,1.06907787352562,70.2288200360546
5,54,1329.6799674527867,1.0051751858183948,48.86587218077379
6,61,1677.3934961811447,0.8479566128700178,54.008796838361526
7,58,1787.6780634045629,0.9156439583970801,48.37508031159099
8,45,1421.7765827816563,0.8120132341531665,31.889678615340245
9,50,1504.472645110804,0.7360693549219057,38.58912724458459
10,58,1711.540087760128,0.9316711542970868,48.558766930121095
11,66,2032.9663443777272,1.447208052014183,56.34102506486477
12,55,1683.8904058811604,1.0268960169796681,43.06488299053635
13,65,1871.1951536367228,1.0109046404106135,56.48985278564803
14,51,1525.7513694357974,0.688680578220918,40.14934498943837
15,59,1697.2662859777745,0.6034912434774995,50.7109145631442
16,55,1449.3912240374138,1.0385962555870183,42.60661863404575
17,60,1777.031209387785,1.1053618913678012,47.33274207119595
18,72,2102.884511435003,1.0970611111831978,66.78637700126824
19,57,1624.486312252912,0.613461698228388,53.7422433986626
20,77,2348.0289555813706,0.8122422577848365,78.36531584701498
