Cluster,Trees,Distance,Turning,Elevation
1,60,1393.265620864368,83.74993938699792,0.3050504309639148
2,75,1583.8632002518682,107.4763592700469,0.3727036412855398
3,65,1472.2428912227963,95.40293677500877,0.3591092233091757
4,68,1520.630245722965,102.78348128115839,0.4149988567372862
5,67,1366.3976215043085,112.33194642976105,0.37174691060909737
6,63,1458.979771200624,82.71086814646674,0.3564426086608119
7,61,1378.7823679422413,79.40194425298672,0.40959420812813363
8,72,1499.8217736987422,94.89123437978623,0.38839315338146996
9,62,1365.4657336947791,85.64421465679725,0.37576737636345037
10,60,1208.1771045320002,87.51311639312038,0.483670016094198
11,69,1370.3147558856535,78.54663556799558,0.9366636600309839
12,59,1227.9456118705884,89.36177400678555,0.8211383423261598
13,79,1565.1338365464503,121.82255571822947,0.3212761268889395
14,64,1409.3001143289903,88.09099429040087,0.289590217658553
15,67,1485.9777537820871,86.22652396575927,0.40079567109033576
16,67,1450.1258617091262,88.1148782970953,0.32248749877826377
