Cluster,Trees,Distance,Elevation,Turning
1,66,2105.9449165713036,0.6033595237624869,59.20679304110135
2,67,2078.5189516663463,0.39447367829560953,56.45159106129798
3,72,2010.9259920158306,0.572669236970011,84.137699745051
4,75,2076.392053036932,0.6233747469944859,75.6856000134281
5,64,1955.1288874385018,0.543697414532053,57.391253543988306
6,74,2322.8915936770636,0.5742629008025197,82.78825312747269
7,61,1736.7060211850758,0.43942454548875,60.940170007445566
8,57,1578.7826285502977,0.6034014018443816,51.55785030072435
9,67,1973.3782425221348,1.310345526443081,61.07141134088316
10,56,1434.7480921447354,0.8289436485988304,48.5467410926814
11,73,2248.4312448725013,0.4472904696407234,66.15855108058665
12,72,2188.3405814884613,0.5515184216423226,67.10995923882686
13,79,2487.2488319597906,0.7194719219411283,77.5443786140083
14,68,1946.7223219954133,0.44099386730885115,70.49729138016602
15,78,2691.3901732553218,0.8111214911448368,78.98884482784761
