Cluster,Trees,Distance,Elevation,Turning
1,66,1974.2808195400733,0.5334648756974847,64.62861449079008
2,67,1922.5241760887359,0.46582929881911106,63.12211974914011
3,72,2080.37192305841,0.5975952457933715,71.23433901768776
4,75,2256.180960737613,0.8205573851152366,67.38634489170646
5,64,1803.9811581363954,0.44385403651940614,59.85989140449564
6,74,2267.9064891264757,0.5480469622451629,68.04304243500395
7,61,1568.2070336171737,0.358120179383425,56.60461459567054
8,57,1566.4752583450743,0.5541498530961615,43.01954451050998
9,67,2089.600409054033,1.3962229449488088,56.74574184200918
10,56,1756.5273802920929,1.2331704968208896,49.41548216580804
11,73,2307.660860250713,0.4869584206940907,70.30853449844615
12,72,2062.2988003140917,0.43495005940567033,70.94561799063322
13,79,2683.9161558832957,0.7833206145690284,68.47463181877436
14,68,2091.4260923270217,0.4731448453411744,66.75295274135026
15,78,2554.2176667821636,0.7060368597198359,69.3093057877154
