Cluster,Trees,Distance,Elevation,Turning
1,74,2439.6035097707622,1.148733269467817,67.13885013641693
2,58,1507.8687941526716,0.8273234647733858,60.29830231975
3,54,1565.202374065733,0.8602270074195744,50.581550922020725
4,71,2246.0142942787447,1.2909947677746398,64.12699729063519
5,54,1546.7201357602473,1.0917977152866172,43.15228313607444
6,61,1708.3208726266107,0.8577391596769601,48.545239832991385
7,58,1707.5171032779033,0.8887943419634503,54.36045330896073
8,45,1264.5933738627618,0.7224369155427013,34.71132684746233
9,50,1325.5733178729015,0.7248321448103141,43.2572863435011
10,58,1629.6247804812695,0.8824191809882453,54.31272935244552
11,66,2056.2524819451114,1.369572368057277,55.936844562904106
12,55,1513.3842554167286,0.7884177880839811,45.64086787461706
13,65,1979.3483995297054,1.0927946558636332,61.55683107712215
14,51,1281.0109834844066,0.5592690545076984,48.82578012099364
15,59,1748.10759060201,0.7037503358173431,51.43310099662996
16,55,1593.647465944366,1.169142144498819,50.44545892643054
17,60,1601.4368146505833,0.8890979777179009,55.84784090672115
18,72,2283.2540926117545,1.2087981859259145,65.8567107945484
19,57,1713.893743710726,0.8651017353683343,50.39319412187025
20,77,2345.888321485559,0.8059184015567045,73.5381557499856
