Cluster,Trees,Distance,Elevation,Turning
1,66,1920.0061163079997,0.5906009069120355,54.37046605528683
2,67,2100.452798708321,0.5560069370711549,58.2332775978784
3,72,2102.476596044097,0.5440089994991091,65.69994647141122
4,75,2373.4436702536523,0.8010246467667841,77.67322359212734
5,64,1839.0703608794283,0.5478560075149144,66.91752445224947
6,74,2341.8119107467446,0.5818765189844086,82.09548202481147
7,61,1624.756554345821,0.46764325619946767,59.99330249842705
8,57,1517.966224116,0.6545409175010679,52.43295625016414
9,67,1894.5308176966469,1.268497474658636,63.93270299349977
10,56,1670.4520781091235,1.306816109051578,51.050470658420465
11,73,2135.249296014365,0.40263801141269795,69.41596266538535
12,72,2061.089823942701,0.4718213107022873,70.8346321076392
13,79,2428.885051988472,0.6821541012253789,76.95551848295065
14,68,2052.433309706511,0.486604619386771,64.99331959655437
15,78,2379.0221776539606,0.7639672533941049,69.06278798532537
