Cluster,Trees,Distance,Elevation,Turning
1,74,1321.688255453386,0.5651455920961244,75.56184304757497
2,58,1024.5933859595302,0.5346144489047262,50.43547180498412
3,54,963.8717892515953,0.47613684239458465,50.17592678051447
4,71,1271.056383267193,0.6990805218131921,74.42738628993006
5,54,947.6463119744424,0.693844828529258,46.25580875177323
6,61,1118.5157200504404,0.5661934391686714,43.104801987154545
7,58,1063.1354486406115,0.5013823606571925,57.77328582875727
8,45,882.3302328494892,0.6585338734044548,39.85240754420648
9,50,892.7032598159698,0.5466175821111712,45.03147829548509
10,58,1079.0192812504124,0.5458496335950205,50.09635602980124
11,66,1190.2060420660525,0.8798646060059063,63.347251791312246
12,55,1011.925626071933,0.48299645640376987,50.34231900048404
13,65,1171.5051170890988,0.6195169016564197,64.85486463352906
14,51,910.1947856637285,0.4049884907277601,41.97902216578534
15,59,1055.4891827064207,0.458247758514446,45.2948041704012
16,55,968.7350723933013,0.7109378849492192,61.92431069339544
17,60,1073.6709333127876,0.5468044429881278,45.314006991910645
18,72,1275.795992240581,0.7064735157835464,58.731929134104426
19,57,1000.9322612981466,0.4438632769486581,57.60546136281572
20,77,1403.276694696697,0.5271438718542303,78.63302106522781
