Cluster,Trees,Distance,Elevation,Turning
1,66,2049.434652421669,0.6282017074754531,67.48568839722053
2,67,1944.2819252657805,0.5052551924841762,62.71429482697468
3,72,2502.669157594914,0.7063908484868371,69.08060814885538
4,75,2232.798810884143,0.7377700710974118,62.47758007188151
5,64,1892.8320716729659,0.5390963893744267,55.8653459380229
6,74,2237.8080651157406,0.578047264690138,60.41255675347726
7,61,1771.759023185011,0.4056430191725173,54.474440256808165
8,57,1610.3620999906248,0.707434966703131,53.412861798724094
9,67,1894.4924698015946,1.2667328935858588,60.16364302415586
10,56,1405.850652838872,0.9136370953065978,56.3660988357011
11,73,2309.662356683278,0.5154988911908234,72.43711829743579
12,72,2163.433070809034,0.5615062261736217,70.58537912334911
13,79,2283.797680647154,0.616628903896089,81.32822120649539
14,68,2032.8478618156946,0.4518933887918415,67.48242177108206
15,78,2472.119411073104,0.7717519930477383,81.892108695248
