Cluster,Trees,Distance,Elevation,Turning
1,74,2395.3053829867117,1.14085482244875,71.10294710939709
2,58,1638.8400629626617,0.7405472226035386,64.29453780479605
3,54,1603.5759336126175,0.8376150715343975,44.351654237375215
4,71,2180.694327875001,1.4283491532863994,56.80495281638908
5,54,1423.6098739892846,0.9405617433408011,42.04132270392282
6,61,1856.4263203146472,0.9858456274109031,49.0047083584266
7,58,1464.5823064509134,0.7711028321113318,61.79266629645394
8,45,1259.5004537478064,0.7778510845543991,39.40026256624646
9,50,1335.6827799041264,0.700908094389959,40.18909846091779
10,58,1548.4540127079163,0.9966798587322305,49.42721127812384
11,66,1889.5773040390995,1.374988274265295,66.02374910804673
12,55,1487.8602096778689,0.8955680807661377,41.02024945082534
13,65,1967.0630540606571,1.1385663081629875,54.585064902452565
14,51,1350.627395778439,0.718727997457929,44.47325863322667
15,59,1643.9515086429205,0.5908319321990518,50.47969133496766
16,55,1563.232741549327,0.9724647124456585,40.48360205555627
17,60,1607.3587945365198,0.9265818271746884,55.848636882853235
18,72,2193.080002400447,1.1092383420890606,58.62496929844837
19,57,1564.9046424559158,0.8404074147299596,41.017086828946134
20,77,2365.355290046567,0.8810901865124041,68.13968498775549
