Cluster,Trees,Distance,Elevation,Turning
1,74,2285.5774163711612,0.8853632054721903,66.0761594684862
2,58,1526.5992612256832,0.6947880269282898,53.47574744641919
3,54,1344.9228700872898,0.6306089445958456,47.68900739603143
4,71,2107.6534787162277,1.0601299262397799,64.34535398612815
5,54,1423.3564945310236,0.9322887706313487,45.28232418793502
6,61,1783.4718641617876,0.8193701023167819,55.40455550477731
7,58,1650.5039933115954,0.9284400334070959,49.31158557053651
8,45,1299.6080155659436,0.868047103622871,36.588107007068515
9,50,1168.6299172609627,0.6030340108974492,49.8989610741955
10,58,1675.9016417308892,0.9162202607540859,60.49495702181965
11,66,2069.207695074663,1.6082996550576354,65.00576747504317
12,55,1637.469720900171,0.7343686661506066,41.91062077107431
13,65,2100.8835960978754,1.0258159999952756,62.30772963360404
14,51,1241.9643243705589,0.48048817572493263,45.9433092833106
15,59,1595.7709108151832,0.5264140191961957,51.6007550828259
16,55,1562.3812569405325,1.2194303624535454,48.48768390861344
17,60,1711.265288769062,1.1567454511914494,42.381236594053874
18,72,2420.275623699297,1.101035959178077,70.31486987270146
19,57,1637.9832469749542,0.7715937338967365,51.01171548567852
20,77,2636.922426587639,0.9547697325154676,80.35694325110461
