Cluster,Trees,Distance,Elevation,Turning
1,74,2284.5413006362787,0.9905591140257695,67.85872411769223
2,58,1535.0409276806554,0.6739118830653155,51.72802564767069
3,54,1430.1703793121385,0.6426508492810683,47.613373719447175
4,71,2103.896418013527,1.09319121552746,65.29918222323846
5,54,1475.4396070534208,0.9223976699003735,50.77175607942429
6,61,1537.680481293579,0.7831729893852106,56.43152435211468
7,58,1813.6737226689352,0.8143133575080235,48.62520026690077
8,45,1349.8421065170007,0.7856804958143186,36.01831674640554
9,50,1360.4549989389204,0.8380220379369447,37.193136660906085
10,58,1822.3992988195762,1.15406598852047,47.900010859883515
11,66,1911.4357188454549,1.4531270587012592,56.324974440871145
12,55,1660.5010116646065,0.8676424815608943,44.704681769501654
13,65,1888.4049732044039,0.9684526970308038,59.662772644434256
14,51,1360.4399949807641,0.618320481758829,40.581473447604814
15,59,1659.6837187900953,0.6611954490693037,44.846218754982125
16,55,1534.7617094748548,0.9396646776211579,48.6332204660076
17,60,1637.9834050475538,0.9081930634579809,60.30364394797154
18,72,2044.000672957549,1.0555064969587313,65.86770937068474
19,57,1684.9758564555655,0.6823026247875497,43.06208681830604
20,77,2442.721816847566,0.9168860820971876,65.14664658079944
