Cluster,Trees,Distance,Elevation,Turning
1,74,2005.3896224977825,1.0113490329431674,76.5298097523048
2,58,1695.9399204160045,0.8437280561938678,47.99659812557792
3,54,1480.5134010243733,0.667397405703575,46.44277534380015
4,71,1942.1435923339084,1.0718500259975965,64.35707395671582
5,54,1323.2142989587214,0.9426950399391849,46.45927563705679
6,61,1670.2452772710592,0.7977373181046232,53.126423292822054
7,58,1595.5919485454217,0.5766682057623704,49.71528486258768
8,45,1347.0652169148248,0.9386630694903637,34.01589613829373
9,50,1169.028801385256,0.6189465084803132,46.30099227928839
10,58,1641.6251618864908,1.0093571605144316,48.334754077643645
11,66,1902.4633755087202,1.4424352270363023,59.07074031657575
12,55,1509.9389302392285,0.8309256969758838,54.54199664496056
13,65,2078.386992593394,1.0350301563670055,49.34863285388879
14,51,1491.8533151122538,0.730729016804748,37.76307895408344
15,59,1678.1600802519242,0.6511934734170595,52.70784071347493
16,55,1492.8441025847487,1.1621627416699294,55.23372206539353
17,60,1630.0134825413118,0.8152633545686694,57.37612682447152
18,72,2178.1275920951607,1.0243262669753008,75.50648018513812
19,57,1737.4966634576413,0.8679739250266749,48.352337362830234
20,77,2420.8857203678294,0.8562977715893876,70.85248327161597
