Cluster,Trees,Distance,Elevation,Turning
1,74,2429.068730045928,1.0861462487307545,67.94385262124061
2,58,1598.6297212060354,0.85182136014717,43.539575203134376
3,54,1452.062620126278,0.7159522285965814,46.47009774902117
4,71,1929.4875254611145,1.050750218266428,62.93466676867762
5,54,1391.2807855687058,0.9688361771732339,52.81533118270282
6,61,1606.871515570365,0.8022485522530012,57.42128457417307
7,58,1747.112401192545,0.9761917177234132,48.20721909727513
8,45,1322.7677155378394,0.9965675966042689,43.393140023197645
9,50,1210.3011576963943,0.6975772790866799,48.66121809338956
10,58,1748.3284375671228,1.0071318800588305,48.91263554064483
11,66,1925.9902936486308,1.4265328826348913,59.890594677161296
12,55,1496.3561185725173,0.8976232754945048,49.81983639657133
13,65,2058.946801510732,1.1095158770104394,63.140313267493106
14,51,1382.5371595353654,0.6692965816174166,52.92318391318924
15,59,1523.4516559408562,0.5642011215839595,46.746964945977055
16,55,1556.5207258165206,1.046017481665201,45.08865995119504
17,60,1623.438811370962,0.9845805523091062,50.01013720173576
18,72,2168.549989369304,1.2798881397759452,69.6722560828227
19,57,1583.1874385552928,0.6297371573058932,60.81744114973978
20,77,2492.265489251612,0.9166393464480809,74.24159485687777
