Cluster,Trees,Distance,Turning,Elevation
1,55,1457.2432960832691,72.13861818811552,0.48583261224653107
2,59,1611.1215097273416,87.56441563517114,0.5599365020923468
3,69,2249.9757821638755,92.39145838501703,0.9421508847108448
4,70,2447.364208700588,85.79458232773801,1.0315697311900927
5,51,1222.5120013927026,75.20160679892592,0.4416223532370793
6,62,1736.6336617737034,76.25255250916868,0.568725755359047
7,51,1274.6034448104408,72.28521345098727,0.7349681625634492
8,48,1203.079261781441,77.39490180354258,0.5648171879347146
9,64,1884.1678433814498,84.39553037069861,0.751519462806046
10,67,1805.1857407778725,83.18046663346496,0.9225109980660644
11,60,1638.8033939678674,82.86698665116944,0.673283483664612
12,57,1799.8346402030006,75.50823654205857,0.7702403914006393
13,56,1409.3215325104015,78.05810957563462,1.234219241155273
14,54,1458.4439850727736,75.97283311664071,1.1943877519430028
15,78,2495.8739240443165,108.35458374098224,1.0667903016925244
16,66,2000.0503014461085,86.77382372430145,0.6661167844532869
17,57,1511.3229031541528,69.30933325611568,0.6173234791306932
18,59,1732.4435265561376,82.93295657633396,0.5805023741762216
19,55,1322.4268602204736,91.76357419163139,0.3595432204129114
20,62,1896.4399020879375,78.85124546950975,0.5936786153165787
