Cluster,Trees,Distance,Turning,Elevation
1,75,2554.7884370477586,93.7438979742715,0.5930435799574045
2,63,1841.6146691039276,74.49349479690046,0.43270406535054384
3,68,2065.406457350511,72.09512302696353,0.3014541493010956
4,70,2017.0744843205969,100.38371481722855,0.4399542418690139
5,73,2413.100692231738,93.17131581303403,0.6980733320147898
6,63,1919.0797297798802,77.13155944312427,0.40613266653141267
7,73,2381.202174607029,87.48956505311186,0.35370086320974536
8,65,1876.9591068251764,79.4183601926479,0.4110188187705699
9,54,1426.7827218737552,71.93739771817984,0.4559562305774616
10,62,1647.7365497738724,88.41253161869979,0.7341291932518708
11,66,1911.3617458435056,89.22189648435945,0.9320144711627627
12,78,2663.440547109265,95.32350567022445,0.36048986769142566
13,76,2380.2688070960253,102.32505622996881,0.5275964115033123
14,75,2345.866780887886,95.12639282512716,0.4528557002594802
15,68,2056.2986990297345,87.68360597101893,0.3711959671003786
