Cluster,Trees,Distance,Turning,Elevation
1,59,1704.7740676270905,72.94167198897748,0.7145607131257119
2,78,2785.392659005961,108.37720357337146,1.0149632396846808
3,68,2374.401607663666,93.31811616386554,0.8875780003318177
4,70,2143.549027191075,92.36135255209791,1.0471887206569939
5,74,2272.9785355653003,88.35521328269294,0.8019532354680337
6,53,1380.0246359903367,84.48986708432412,0.5173497210155009
7,76,2585.479973303289,90.85243270415916,1.3123629241462726
8,52,1410.3609308551527,61.434700167484,0.5246386989979452
9,57,1715.6726432721332,66.82044282123834,0.7952543139273729
10,72,2754.446796521072,97.64586996233757,1.8592637553715239
11,70,2344.58370135282,94.95088225615166,0.9576056056848383
12,56,1489.7293710326678,83.54805306303811,1.2125167605873504
13,58,1580.7332703583254,65.24405547118846,0.44686892980532633
14,77,2792.0477385690374,106.1824300014188,2.1552667104835663
15,77,2917.5822962280577,99.55351565262407,1.1087468920646764
16,76,2685.2854913667006,90.34229137341514,0.9451746270042882
17,57,1496.5315962709496,86.56879634309604,0.4349060058261145
18,70,2243.3519794747417,89.91092832893234,0.7093724687850003
