Cluster,Trees,Distance,Turning,Elevation
1,57,1360.2089218668389,85.77439261632512,0.41412679941887554
2,72,2280.567398815316,96.56234906558835,0.8260339923967361
3,53,1217.964792011704,84.08262431508366,0.5181974886562379
4,73,2463.823590164242,99.895314313149,1.1565770887494686
5,56,1678.7920656486128,78.75725105137572,0.5167173266391618
6,51,1226.3600735548146,81.99178731022695,0.45130829823109764
7,80,2758.4806871989363,97.18345043871996,1.4058715504217325
8,69,2091.185941930341,88.77513257298949,0.8915573902012941
9,73,2306.1965813750617,86.1670703331355,1.2534799389285727
10,61,1770.6570504199003,70.5333981386138,0.6215341279143498
11,67,2114.7645018826365,78.21371828818675,0.8433471933240266
12,56,1690.8962514128611,64.49368006186737,0.6215571873504881
13,55,1554.7824317632574,73.00164915228424,0.8253834017568167
14,73,2663.9547001099336,92.3423636798837,2.1920298759808166
15,53,1190.1867439120906,87.2207499777396,0.5027463436507915
16,60,1635.8792890111654,69.81344360273661,0.6248999698531641
17,74,2637.766802618543,84.05589161083716,0.8872314872034046
18,55,1438.1309997651015,75.96859229778856,0.4292230102597756
19,62,1755.8616893824583,72.9108957898211,0.5202860217616685
