Cluster,Trees,Distance,Turning,Elevation
1,59,196293.70985619634,43.50810924179276,32.94814511800833
2,40,164574.24038471823,34.73232502888267,32.592352620130555
3,55,127637.51650321636,43.2119328597335,32.736512320561246
4,40,113840.31907580727,32.62141565631751,32.724889354747454
5,54,144949.25767621704,58.135072475565735,32.69949278396148
6,40,132338.5091374161,33.23022572480037,32.58786498862182
7,76,185942.10224655067,51.83263922856275,33.29205900159119
8,55,123506.54460559167,41.797682775387045,32.76609348385988
9,40,102784.88118619012,36.49237028916062,32.72630622285963
10,80,244132.7686547976,67.50900349424286,32.73583415978132
11,42,118827.5955777592,38.2377115780752,32.49952377722022
12,46,87196.27769809902,44.08428025521941,32.85518783995781
13,40,97578.96868210283,23.916609029866173,32.82026518596724
14,45,110781.97813693216,32.43622628149922,32.699736838742346
15,40,110475.72148381651,30.8999607385056,32.60152991322415
16,48,143463.9687346093,40.850413978440855,32.43866477355213
17,40,139790.2372600949,38.93753950243959,32.50593694893746
18,44,72132.42459296381,31.775708095168536,32.879790028421034
19,40,69610.6278087099,42.10088153985618,32.82880095323907
20,80,262453.4162743247,57.7876367686104,33.624633019061804
21,54,176668.03671901644,38.587668554875094,33.218218216306894
