Cluster,Trees,Distance,Turning,Elevation
1,74,1336.309118899297,65.06504910374571,0.5759612523640794
2,58,1036.2100627101136,45.35368224793321,0.44681273512127717
3,54,968.3501811267759,47.17751976921572,0.4403474420041178
4,71,1252.580426002616,74.36082878361964,0.6999970306073546
5,54,987.1002970598904,52.08999760994412,0.6301220224799344
6,61,1089.2563393783291,64.98923115740452,0.511097431532189
7,58,1080.6071577860944,49.4572012548528,0.5778180761581986
8,45,903.4616123551556,40.984945688641815,0.5667007524450369
9,50,878.8261588911697,46.15244295934712,0.5048134066552272
10,58,1048.0994635520342,52.55750979318536,0.6245055890967546
11,66,1192.4115917515817,60.89316326243645,0.8385674246327142
12,55,967.6195634423887,47.60658760312002,0.5419310124064207
13,65,1200.1775843596301,56.768522328748325,0.5908339356199104
14,51,923.4215003043535,43.075456349984265,0.33630981225736534
15,59,1054.7725537217893,62.39818093707832,0.42209643362991045
16,55,982.1942168131937,57.604595526286516,0.6478368934440493
17,60,1058.1934023136607,61.88443559815012,0.5731098374207395
18,72,1275.393426472367,69.18537775450679,0.607657464052668
19,57,1034.83214356047,54.57824856115994,0.42522388747910966
20,77,1394.947638374026,70.25967025742833,0.49482253848510105
