Cluster,Trees,Distance,Turning,Elevation
1,74,2461.3146815414434,67.94884396262958,0.8314361195655149
2,58,1533.5859887854683,74.65849763287984,0.550063047013893
3,54,1534.8738317886798,57.793271064642944,0.6435275964698732
4,71,2300.9011195221083,92.3517582649117,0.9687501555143587
5,54,1403.7268551756006,70.79577486718291,0.6836734730888985
6,61,1653.389373068219,83.4721912329325,0.7040950407532769
7,58,1576.5058473655017,74.36737430180324,0.5265501175210865
8,45,1032.3668648618527,70.49437096084596,0.5414602814890266
9,50,1250.6870236561451,64.12900837950254,0.49126482677070626
10,58,1727.4084752660854,58.20439278562406,0.6358758068745143
11,66,1819.798789296697,88.89873300111167,1.0675830585374833
12,55,1523.017612900912,70.43528901970119,0.6668749693427518
13,65,2097.3669768151435,78.77211502940457,0.6934581664464918
14,51,1377.9102798703464,61.299445225299216,0.3610376311304542
15,59,1478.9650008350682,87.45906498721082,0.4185263103677386
16,55,1401.3093964174493,74.16959572915806,0.6715734339679837
17,60,1572.2696125071745,92.22457539306842,0.6643835435564274
18,72,2543.18369039296,94.18617184457716,1.0022437784316907
19,57,1675.6626558853106,85.50313513063297,0.7035848200525621
20,77,2856.732865050942,100.55752319366043,0.735094221525797
