Cluster,Trees,Distance,Turning,Elevation
1,65,257515.86941661607,52.89364651162424,27.087300708252705
2,65,155781.39877990657,61.5528641845814,27.018756587498892
3,62,208607.03643757215,53.738901536429644,26.6907261553026
4,65,185941.06274376396,59.48263795004115,26.781429571400402
5,60,190950.00377811817,45.32868413180158,26.89861646182819
6,67,239672.53364060624,64.22974249979838,26.591808336446256
7,71,277652.6498321284,56.68071390919264,26.627648664065376
8,67,182487.43992735868,55.06063623800971,26.999809463356762
9,68,262210.6124738662,64.48482935959125,26.79557680077812
10,62,170489.77097781494,57.3372420170284,26.76586261435417
11,73,280293.4976674034,71.47828362185041,27.1698764099225
12,61,198311.22105022255,56.7514277851982,26.71049521893167
13,70,199255.83188181545,61.22897224517782,27.097767969393622
14,73,262736.4585952523,71.50644017388208,26.592026620432847
15,65,243773.9591151539,45.13971677063347,26.85047819255584
16,64,201318.07480634324,41.78109196977399,26.812057645211397
