Cluster,Trees,Distance,Turning,Elevation
1,65,258495.07177505465,57.902766955476544,27.104138944198258
2,65,170979.84281383775,53.21599648594472,26.97724943169927
3,62,213029.17300234915,54.861894043661096,26.690521833328027
4,65,216058.97191397415,48.77605720511983,26.71948873071343
5,60,175657.91122753746,49.784114735804934,26.848543234541097
6,67,235422.6699579208,62.96601111203587,26.598216287807162
7,71,261570.63282740663,70.4851798064262,26.651048754365064
8,67,192653.40567494454,45.07322952259061,27.066731270774696
9,68,277875.67733375105,54.50128621137577,26.738106653559846
10,62,202178.21737989754,42.89522487413769,26.843519756909053
11,73,273368.97461625404,77.56741587893863,27.24830983595449
12,61,200866.11408624993,55.28311379950347,26.750936485102443
13,70,210336.0313924518,57.0851320585412,27.006822120138594
14,73,284967.5841013712,51.40433575750009,26.578468961370753
15,65,205513.52922297493,63.2043901843729,26.752193446759286
16,64,191873.40817275198,52.13696906759783,26.88287017418402
